filename,mse,psnr,ssim,lpips,inference_ms
000776.npy,0.0050145527,22.99767754505293,0.8298087942147729,0.2568846344947815,19.750700012082234
000777.npy,0.0048373523,23.15392306584088,0.4843088040619794,0.4472353756427765,19.733799999812618
000778.npy,0.005451792,22.634607359608655,0.4710508784783973,0.46283769607543945,19.88780000829138
000779.npy,0.0062454417,22.04436818771708,0.4497593958901299,0.4789621829986572,19.879100000252947
000780.npy,0.00801673,20.960027444768315,0.6824198567763604,0.3185228109359741,19.75710000260733
000781.npy,0.000934153,30.295820152839138,0.751118210612759,0.38200533390045166,19.757799978833646
000782.npy,0.00089733186,30.470469014077008,0.7553993924815505,0.4852883517742157,19.747699989238754
000783.npy,0.00088349456,30.537961155457992,0.7555477517597675,0.4676240086555481,19.73080000607297
000784.npy,0.0016059899,27.942572272062964,0.8261632462927923,0.17474833130836487,19.79439999558963
000785.npy,0.00032177937,34.92441788665023,0.915161679056406,0.13350039720535278,19.760900002438575
000786.npy,0.0003380948,34.709614928346525,0.9143980625516176,0.12757228314876556,19.785700016655028
000787.npy,0.00040401268,33.936049660877536,0.901363307216525,0.11769649386405945,19.769400008954108
000788.npy,0.00061857817,32.086054030220645,0.793877635789752,0.26668795943260193,19.878999999491498
000789.npy,0.0002514513,35.99546100718357,0.9280850166585446,0.16345740854740143,19.968000007793307
000790.npy,0.00022377884,36.50180983383575,0.942963217446804,0.13118524849414825,19.787800003541633
000791.npy,0.00023738184,36.24552523752045,0.9300383505210876,0.18082962930202484,19.772500003455207
000792.npy,0.00079310586,31.006688202673345,0.8706797176174745,0.2508793771266937,19.84300001640804
000793.npy,0.002059714,26.86193084817916,0.6966236282264013,0.3577503561973572,19.742700009373948
000794.npy,0.0020305007,26.923968346654902,0.6900771964513064,0.35362130403518677,19.742800010135397
000795.npy,0.0016286474,27.881729380137692,0.7115944442317388,0.33132946491241455,19.787600002018735
000796.npy,0.0004867089,33.127307107803716,0.9605013891583085,0.08618608862161636,19.78959998814389
000797.npy,0.00065698824,31.824423960812894,0.8320976229023933,0.2243596613407135,20.321999996667728
000798.npy,0.0007345773,31.339624830277266,0.8251789923155308,0.21939970552921295,20.719299995107576
000799.npy,0.0010251433,29.89215443353817,0.8103640367813706,0.21842241287231445,20.70520000415854
000800.npy,0.0038230468,24.175903868522347,0.28717503574442865,0.8051479458808899,20.72749999933876
000801.npy,0.0007192369,31.43128008186668,0.6532775320725441,0.49167731404304504,20.70670001558028
000802.npy,0.0008698491,30.605560640840565,0.6163993000793457,0.5173675417900085,20.68479999434203
000803.npy,0.0007250242,31.396475005352396,0.6557145159317255,0.4864404499530792,20.86390001932159
000804.npy,0.007565238,21.211773913987347,0.6395846177085284,0.3490693271160126,20.97939999657683
000805.npy,0.000159715,37.966542691410424,0.9400987428004741,0.12251198291778564,21.104500017827377
000806.npy,0.0003027161,35.189645286594846,0.9147990798568726,0.13514924049377441,21.22250001411885
000807.npy,0.00036055222,34.43031818054906,0.9061451904934644,0.1454329490661621,21.262199996272102
000808.npy,0.00048186095,33.17078271738517,0.9016286732292176,0.1366269886493683,20.698899985291064
000809.npy,0.00056945975,32.44536966299455,0.9262287521352768,0.18729178607463837,20.699799992144108
000810.npy,0.00051961414,32.843190517129315,0.9162661741675809,0.23240503668785095,20.749300019815564
000811.npy,0.001022404,29.9037749433584,0.913109258507967,0.18247513473033905,20.713900012196973
000812.npy,0.0014636982,28.34548486163182,0.8380624771168381,0.17985035479068756,20.72760000010021
000813.npy,0.0042037894,23.763590338327866,0.7265828817428723,0.29830533266067505,20.045600016601384
000814.npy,0.0042208578,23.745992669161012,0.7238843559058467,0.28376519680023193,20.06999999866821
000815.npy,0.004397857,23.567589180536924,0.7105336775951763,0.27865251898765564,20.034000015584752
000816.npy,0.0010505801,29.78570847475217,0.7267034276238773,0.3699657618999481,20.071599981747568
000817.npy,0.0062831524,22.01822400371922,0.5798566850589327,0.43364810943603516,20.05059999646619
000818.npy,0.0064429664,21.909141208709862,0.5422673043632656,0.45959436893463135,20.02560000983067
000819.npy,0.007541042,21.225686367876236,0.5309594826383367,0.45919668674468994,20.077499997569248
000820.npy,0.006960228,21.573765344972532,0.6554031490390301,0.2268456518650055,20.097299973713234
000821.npy,0.0001704396,37.684295143233555,0.9041060345697403,0.12934483587741852,20.031599997309968
000822.npy,0.0002501221,36.018479465785234,0.8862421367211342,0.14025263488292694,20.083799987332895
000823.npy,0.00019446758,37.11152811019627,0.8969380127983093,0.1429865062236786,19.76470000226982
000824.npy,0.00076121197,31.184943677514806,0.8065533215258122,0.3358033299446106,19.80320000438951
000825.npy,0.0008057335,30.93808587477454,0.9114185867767036,0.1375548094511032,19.720999989658594
000826.npy,0.0006372407,31.9569649412214,0.92098808974576,0.172592431306839,19.773899985011667
000827.npy,0.00064011733,31.937404292696755,0.9156850029568672,0.10602325201034546,19.74079999490641
000828.npy,0.0005908796,32.285009884247586,0.8285523992256373,0.2755858898162842,19.877899991115555
000829.npy,0.00055262865,32.57566622868523,0.7898653726258278,0.30391284823417664,19.82099999440834
000830.npy,0.0005048334,32.96851929208705,0.7996707723783255,0.32229864597320557,19.864200003212318
000831.npy,0.00048065576,33.18165861314402,0.8057056707298755,0.3504546880722046,19.824399991193786
000832.npy,0.0021010886,26.77555620415251,0.8849076032497734,0.24223557114601135,19.82390001649037
000833.npy,0.0029456208,25.308231502026246,0.7920416773992637,0.22404903173446655,19.77340001030825
000834.npy,0.0040261075,23.951146509431823,0.8129163135318104,0.20759180188179016,19.886800000676885
000835.npy,0.003371823,24.721352081033224,0.8157514112539105,0.22272036969661713,19.791600003372878
000836.npy,0.0019513115,27.096734497826397,0.8021693371508122,0.18172383308410645,19.73940001334995
000837.npy,0.0021221873,26.73216275737073,0.8005675211482048,0.2227775752544403,19.772699975874275
000838.npy,0.0011362296,29.445339298550333,0.8567030934376717,0.17658475041389465,19.755200017243624
000839.npy,0.0013798766,28.60159742330157,0.8369240863715522,0.1729341447353363,19.772500003455207
000840.npy,0.0017806615,27.49418615133648,0.8385891057607653,0.20129328966140747,19.766500015975907
000841.npy,0.00055954396,32.52165769094362,0.9181514583250433,0.13022387027740479,19.782999996095896
000842.npy,0.00056118757,32.50891924116742,0.9134369492490292,0.14968296885490417,19.797899993136525
000843.npy,0.0006868211,31.63156358424917,0.908933650666412,0.1271904706954956,19.78209998924285
000844.npy,0.0022332624,26.51060267526011,0.6615012641006466,0.2640402317047119,19.801899994490668
000845.npy,0.00046175928,33.35584387636839,0.9034020649187565,0.09164978563785553,20.340000017313287
000846.npy,0.00027763844,35.56520419738626,0.9350745517272949,0.07405780255794525,20.24920002440922
000847.npy,0.0003798867,34.20345910368545,0.9087913866390139,0.11421665549278259,20.212500006891787
000848.npy,0.0020543025,26.873356565008383,0.6735626300941976,0.31446152925491333,20.216799981426448
000849.npy,0.000921386,30.355584105282315,0.8029438391691744,0.37863263487815857,21.64200000697747
000850.npy,0.0009186284,30.36860108897075,0.7895463803737164,0.3992481827735901,22.243699990212917
000851.npy,0.0007856407,31.04776032219929,0.8137772366600037,0.38020533323287964,22.42260001366958
000852.npy,0.003951192,24.032718723340565,0.7503408596267793,0.30588141083717346,22.79869999620132
000853.npy,0.0059106518,22.283646418107725,0.6239220455161725,0.4602857232093811,22.697500011418015
000854.npy,0.0056212656,22.501658577690748,0.6045732302163541,0.4650062620639801,22.084199998062104
000855.npy,0.0061702575,22.096967049454904,0.591805802399449,0.47304221987724304,22.05239998875186
000856.npy,0.0043306584,23.63446048038424,0.7634524757657628,0.21596917510032654,22.07300000009127
000857.npy,0.0007112239,31.479936670835432,0.7720791392467022,0.3539057672023773,22.002399986376986
000858.npy,0.00092738005,30.327422276232756,0.7310190143827349,0.37773892283439636,22.040799987735227
000859.npy,0.000782453,31.0654175582965,0.7485258218710422,0.46354761719703674,22.021499986294657
000860.npy,0.0010026464,29.98852193219182,0.8877972754849494,0.14073868095874786,22.07899998757057
000861.npy,0.0027419848,25.619349794452198,0.6802883458561141,0.32575422525405884,22.039899980882183
000862.npy,0.0021251603,26.726083365842825,0.7189578906582109,0.3400554656982422,22.008900006767362
000863.npy,0.0025284933,25.97138217798952,0.6951988155888975,0.2839801013469696,22.09350001066923
000864.npy,0.010379807,19.838107048085657,0.7023583416532557,0.3210311830043793,20.374000014271587
000865.npy,0.0044495044,23.516883409270292,0.31039425550185307,0.8022048473358154,20.405500021297485
000866.npy,0.0044373926,23.528721603294972,0.28839359690928995,0.867662250995636,20.54100000532344
000867.npy,0.0047367727,23.24517438973363,0.28206599079446576,0.8490040302276611,20.399000000907108
000868.npy,0.0020615812,26.85799550990079,0.8021041674353481,0.23563916981220245,20.500400016317144
000869.npy,0.0037188588,24.295903204708384,0.30494077290425275,0.8062335252761841,20.42529999744147
000870.npy,0.0034849124,24.57808148763563,0.2945786868917048,0.83492112159729,20.510199974523857
000871.npy,0.0043610483,23.604090781574023,0.2817024082219079,0.8208894729614258,20.450099982554093
000872.npy,0.00075629103,31.21311047875752,0.851790981441021,0.16787590086460114,20.38830000674352
000873.npy,0.0021237591,26.728947614152915,0.6924157080685198,0.35215505957603455,20.384799980092794
000874.npy,0.002413027,26.174378437827798,0.6738414790892354,0.33453238010406494,20.38559998618439
000875.npy,0.002102764,26.772094643043168,0.6933666296321228,0.35019516944885254,20.363899995572865
000876.npy,0.0012925246,28.88561162415693,0.787393225549452,0.31114819645881653,20.39150000200607
000877.npy,0.00024893053,36.03921817631408,0.8798035295169353,0.31110575795173645,19.888699986040592
000878.npy,0.00019517695,37.09571449847226,0.9007771886463165,0.28490567207336426,19.911899988073856
000879.npy,0.00020586618,36.86414998533654,0.8904396715707779,0.27077531814575195,19.910799979697913
000880.npy,0.0013323226,28.75390628582511,0.5179586901016235,0.6452282667160034,19.892499985871837
000881.npy,0.00056704367,32.463834736106534,0.866443343836546,0.19067779183387756,19.993399997474626
000882.npy,0.00045969483,33.37530365062022,0.8875911643016339,0.2019861340522766,19.892399985110387
000883.npy,0.0004877252,33.11824819934821,0.8820920841494426,0.19036880135536194,19.883800006937236
000884.npy,0.00030242477,35.19382625406363,0.8310559427137375,0.2999858856201172,20.751799980644137
000885.npy,0.0011138436,29.531757698737845,0.8778683527700901,0.14896371960639954,19.749500002944842
000886.npy,0.0008855099,30.528066006191025,0.8931608736358583,0.10853899270296097,19.740000017918646
000887.npy,0.00089230656,30.494859221900242,0.892137268017292,0.13345867395401,19.775299995671958
000888.npy,0.001840943,27.349596917997516,0.7013029103759844,0.3569365441799164,19.723700010217726
000889.npy,0.00033990742,34.68639329704568,0.9183065021095276,0.22674185037612915,19.7766000055708
000890.npy,0.00029180344,35.34909581255342,0.9259954621291161,0.22884996235370636,19.754499982809648
000891.npy,0.00025892386,35.86827954567121,0.9309302699365616,0.19045008718967438,19.77220000117086
000892.npy,0.0030555231,25.14914405900207,0.7563961063116165,0.19303910434246063,19.785599986789748
000893.npy,0.0010188326,29.918971932368443,0.8396264416055456,0.29426679015159607,19.819899986032397
000894.npy,0.0015783978,28.01783495291825,0.7962357190812726,0.2646641433238983,19.775699998717755
000895.npy,0.0018327199,27.369039001701672,0.7848879063506052,0.2846306562423706,19.722199998795986
000896.npy,0.0023449217,26.298716417736614,0.8485659669523798,0.17935366928577423,19.876400008797646
000897.npy,0.0008268386,30.82579269703193,0.9027982254879474,0.11838027834892273,19.871600001351908
000898.npy,0.0007112867,31.47955315586124,0.9121612477293014,0.1591770052909851,19.766600016737357
000899.npy,0.00067726464,31.69241624924185,0.9204552087094784,0.15814834833145142,19.711600005393848
000900.npy,0.01275906,18.941813537901623,0.31540638372217056,0.8169107437133789,19.830699980957434
000901.npy,0.0016057213,27.94329827030294,0.8089745510843694,0.15321551263332367,19.82260000659153
000902.npy,0.0018114949,27.419628652270042,0.7922123025925792,0.20436060428619385,19.846799987135455
000903.npy,0.0014176363,28.48435158897066,0.8186277487304211,0.16942951083183289,19.854299986036494
000904.npy,0.0029966086,25.233699981280743,0.8383106771065648,0.17646317183971405,19.808099983492866
000905.npy,0.0040885494,23.88430764168791,0.23538043689871951,0.8560931086540222,19.817400025203824
000906.npy,0.0005230897,32.814238252935404,0.7373422798335553,0.5725600123405457,19.807300006505102
000907.npy,0.0023266985,26.332599069923425,0.31411352784979346,0.8355465531349182,20.22259999648668
000908.npy,0.0015861315,27.996608004002628,0.8262694860246778,0.2753473222255707,20.302799995988607
000909.npy,0.0004087346,33.88558591315854,0.8687437300236523,0.3137592673301697,20.519299985608086
000910.npy,0.00026573523,35.755508859393665,0.8893734830880166,0.3127342462539673,20.555499999318272
000911.npy,0.0002615057,35.8251885700334,0.8951599105453492,0.34554746747016907,20.66409998224117
000912.npy,0.0009540001,30.204515612142174,0.7831186226079762,0.2914954721927643,20.86100002634339
000913.npy,0.004768799,23.2159096182081,0.757444490978662,0.21626432240009308,20.92759998049587
000914.npy,0.004356605,23.60851805741044,0.7643161484856158,0.26259905099868774,20.8771999750752
000915.npy,0.003964588,24.018019419636573,0.779232389782101,0.28790509700775146,20.90400000452064
000916.npy,0.006508786,21.864999962683576,0.7583252650656402,0.23671650886535645,20.87999999639578
000917.npy,0.0014459286,28.398531568308027,0.6999364195807278,0.3680843114852905,20.890299987513572
000918.npy,0.0014191032,28.47985980566058,0.703026852212226,0.3861616849899292,20.88300001923926
000919.npy,0.0016040681,27.947771767460708,0.6845356128059644,0.3291894197463989,21.042700012912974
000920.npy,0.0017818578,27.491269681299343,0.846098920771122,0.2203768640756607,21.075199998449534
000921.npy,0.0023740835,26.24504013809226,0.7603252296182066,0.27642756700515747,21.037700003944337
000922.npy,0.0024046616,26.18946026311339,0.7663751463138948,0.2776334285736084,21.304599998984486
000923.npy,0.0025297634,25.969200879099454,0.7522850578371882,0.2591816484928131,21.30699998815544
000924.npy,0.00029947105,35.23645171633107,0.9672890722465515,0.05577326565980911,21.487999998498708
000925.npy,0.0008604803,30.652590766620946,0.6629920813015103,0.5138253569602966,21.429399988846853
000926.npy,0.0008982891,30.465838718258823,0.6648742223606706,0.4882299304008484,21.590999996988103
000927.npy,0.0008268083,30.825951796041604,0.6718980198138952,0.4906817376613617,21.690299996407703
000928.npy,0.0005322966,32.73846302450671,0.9207898950281739,0.17281988263130188,21.88610000303015
000929.npy,0.0022887713,26.40397599722504,0.6434622342848704,0.32712632417678833,21.81390000623651
000930.npy,0.0018690221,27.28385562268896,0.748517161800879,0.21141590178012848,21.78859998821281
000931.npy,0.0017281601,27.624160135877514,0.7557658711346555,0.20666372776031494,22.040100011508912
000932.npy,0.0022467186,26.484513035306783,0.9416217399220225,0.024686576798558235,22.04330000677146
000933.npy,0.00083996524,30.75738649585547,0.7653967066104338,0.30410775542259216,22.462300024926662
000934.npy,0.00042807142,33.684837754983675,0.8543801548399925,0.2510518729686737,22.529000008944422
000935.npy,0.0008144384,30.8914175874272,0.7621368111272971,0.3233136534690857,22.466000023996457
000936.npy,0.0027417631,25.61970058590923,0.7151561059078676,0.24642054736614227,21.84469997882843
000937.npy,0.0008536477,30.68721325932621,0.8081221460650713,0.36855465173721313,21.808100020280108
000938.npy,0.0005187255,32.85062420872138,0.797100676813066,0.3826923668384552,21.857800020370632
000939.npy,0.000754424,31.22384479358225,0.8284509400774985,0.3365294933319092,21.928300004219636
000940.npy,0.0069749234,21.564605304483003,0.5227610339095659,0.44572192430496216,21.803999989060685
000941.npy,0.0002887374,35.39496941055231,0.9065967837722302,0.21399956941604614,20.707499992568046
000942.npy,0.00028730268,35.41660318830323,0.9075994832692146,0.17433907091617584,20.706200011773035
000943.npy,0.0003024261,35.193807197632836,0.9043442377738953,0.1818811595439911,20.685100025730208
000944.npy,0.0002980331,35.25735491261743,0.8999953896660805,0.2346564680337906,20.743000000948086
000945.npy,0.00051575387,32.87557514179794,0.9351994619724006,0.07412342727184296,20.726899994770065
000946.npy,0.00038289363,34.16921858547879,0.9469574260525704,0.04637959972023964,20.740000007208437
000947.npy,0.00045258531,33.44299544514997,0.941479440062792,0.052704937756061554,20.73079999536276
000948.npy,0.0015792511,28.01548813781207,0.8278967542447112,0.18668872117996216,20.728399977087975
000949.npy,0.00034642968,34.60384903755981,0.907569738011837,0.14323636889457703,20.716800005175173
000950.npy,0.00034681783,34.59898588920799,0.9084312795929909,0.14509037137031555,20.69340000161901
000951.npy,0.00035713817,34.471637227550374,0.9019593915457725,0.13450786471366882,20.71160002378747
000952.npy,0.0026281737,25.803459472582155,0.4723098386947941,0.5304816961288452,20.7751999842003
000953.npy,0.0006014972,32.20766377975613,0.7028002109929323,0.4805985689163208,20.705100003397092
000954.npy,0.00059673603,32.24217714083546,0.7439999816058874,0.4841049313545227,20.75860000331886
000955.npy,0.0006445254,31.9075997243272,0.6936431797598875,0.4906533658504486,20.726600021589547
000956.npy,0.004066115,23.908203379360597,0.7567495743264705,0.24143105745315552,20.71879999130033
000957.npy,0.07386645,11.315527545648605,0.2659905436555017,0.5443573594093323,20.72450000559911
000958.npy,0.075482704,11.221525391853497,0.2572699320146478,0.5612151026725769,20.713499980047345
000959.npy,0.074395925,11.284508245999213,0.259997526350457,0.5425767302513123,20.69220002158545
000960.npy,0.00015720949,38.035212707840834,0.9449075842456818,0.1874055564403534,20.70839999942109
000961.npy,0.0004849563,33.14297363165773,0.7541890437026024,0.4549042284488678,21.31910002208315
000962.npy,0.0007356312,31.333398683123328,0.7047401031901837,0.46881917119026184,21.214800013694912
000963.npy,0.00050767406,32.9441503559786,0.7471083281149864,0.47346031665802,21.584400004940107
000964.npy,0.0016668766,27.780965580394206,0.8328768200770803,0.15904821455478668,21.49500002269633
000965.npy,0.001036984,29.842279388602023,0.8760564432774782,0.14555595815181732,21.806900011142716
000966.npy,0.00077022973,31.133796905466316,0.9015183164944649,0.19433388113975525,21.823800023412332
000967.npy,0.0011427258,29.42058004893187,0.8661230765524023,0.15041609108448029,22.334499983116984
000968.npy,0.0035533137,24.493664625063126,0.759538322151158,0.2599479854106903,22.237899975152686
000969.npy,0.0035763094,24.46564905296981,0.6302301336971186,0.3311254680156708,22.678200009977445
000970.npy,0.0035661794,24.47796803839391,0.6270386778887026,0.3597377836704254,22.655899985693395
000971.npy,0.003818373,24.181216724620086,0.6418679518823307,0.33830976486206055,22.713999991538003
000972.npy,0.0005683891,32.45354299095415,0.9167690154190287,0.10587294399738312,20.381399983307347
000973.npy,0.00046792018,33.29828213499538,0.8760248103298843,0.1606960892677307,20.595500012859702
000974.npy,0.00058828754,32.304103423581616,0.8654027666342259,0.14697566628456116,20.4282000195235
000975.npy,0.00083848,30.76507309787533,0.8169463103911578,0.19246473908424377,20.38980001816526
000976.npy,0.00038713813,34.121340401422074,0.8402673827357292,0.37115272879600525,20.448299997951835
000977.npy,0.00055602525,32.54905474408314,0.9722046445909143,0.03890952467918396,19.953799986978993
000978.npy,0.0005140515,32.8899336913275,0.9743602179307937,0.03553836792707443,19.925600005080923
000979.npy,0.00047155644,33.26466290810054,0.9726022482857705,0.04735783487558365,19.88470001379028
000980.npy,0.0052003777,22.839650863392436,0.6447011274819225,0.257783979177475,19.855999998981133
000981.npy,0.0035764542,24.465473225166875,0.7097188962175762,0.2975689172744751,19.840599998133257
000982.npy,0.003636096,24.393646646165795,0.6963517206834983,0.30263257026672363,19.782699993811548
000983.npy,0.0026625656,25.74699707787728,0.7175087976944765,0.30998820066452026,19.805799995083362
000984.npy,0.07530855,11.231557131657514,0.257356229884573,0.5957183837890625,19.75700000184588
000985.npy,0.0017107157,27.668221680528205,0.8161977024118622,0.283799409866333,19.7422000055667
000986.npy,0.001757958,27.549915068489575,0.815974300592714,0.2883620858192444,19.759099988732487
000987.npy,0.0015238824,28.170485609559478,0.8386835447110473,0.27528589963912964,19.81030000024475
000988.npy,0.0009318468,30.306554680722577,0.869007360516563,0.20350810885429382,19.79409999330528
000989.npy,0.0007865111,31.042951386601256,0.8541209151690602,0.19422763586044312,19.74710001377389
000990.npy,0.000657325,31.822197985635242,0.8821315015734136,0.1559520959854126,19.753900007344782
000991.npy,0.0005195064,32.84409097725271,0.8732106224660874,0.2112979292869568,19.708699983311817
000992.npy,0.00026006662,35.849153774825375,0.8830016694836617,0.23836761713027954,19.747600017581135
000993.npy,0.0006696876,31.7412776826987,0.6798228354887962,0.4735623896121979,19.829500000923872
000994.npy,0.0005957716,32.2492022501845,0.6816517432935237,0.4921022057533264,19.816799991531298
000995.npy,0.0005540367,32.56461457917491,0.6877877709746361,0.5093221068382263,19.743600016226992
000996.npy,0.0013038634,28.847678929639365,0.8848306146343797,0.1262514591217041,19.768700003623962
000997.npy,0.0011027616,29.57518358507943,0.8562137912448049,0.17506621778011322,19.750299979932606
000998.npy,0.0009439019,30.250731299204716,0.8668701174798124,0.17632287740707397,19.763700023759156
000999.npy,0.00083394087,30.788647554460333,0.8862329886100292,0.17485544085502625,19.780300004640594
001000.npy,0.006818419,21.663163128805042,0.5813259401731607,0.545369029045105,19.854300015140325
001001.npy,0.0018230663,27.391975716119383,0.5505747237599566,0.5285683870315552,20.544500002870336
001002.npy,0.0018576197,27.310431786914716,0.5087113068677261,0.7114461064338684,20.489899994572625
001003.npy,0.0018211919,27.396442846453382,0.5404318100777679,0.5469412207603455,20.728599978610873
001004.npy,0.0025981776,25.853311507618088,0.8329369766939282,0.20770998299121857,20.959500019671395
001005.npy,0.0004836345,33.15482739345273,0.854355482475996,0.2933160662651062,20.82809997955337
001006.npy,0.00045931336,33.378909011167636,0.8620238754639625,0.28171658515930176,19.901799998478964
001007.npy,0.000448939,33.4781264989808,0.8689447877550125,0.301645427942276,19.913900003302842
001008.npy,0.002468678,26.075355792243204,0.6220259891709434,0.3720153570175171,19.937600009143353
001009.npy,0.0012106101,29.169957025585127,0.8446872512139082,0.17884036898612976,19.883899978594854
001010.npy,0.0011443608,29.414370502805237,0.8722675183054059,0.19245225191116333,19.906000001356006
001011.npy,0.0008510082,30.70066248232221,0.89172498375009,0.1420561820268631,19.941599981393665
001012.npy,0.0018225304,27.39325191222447,0.8200165182794332,0.18910187482833862,19.878399994922802
001013.npy,0.0010583561,29.75368189434134,0.9412458855479061,0.09676078706979752,19.89939998020418
001014.npy,0.0012612995,28.991817459274863,0.9211553402310675,0.1074073538184166,19.891099975211546
001015.npy,0.0012016135,29.202352029435556,0.864653485743925,0.19036629796028137,19.977599993580952
001016.npy,0.0016860273,27.731354292905017,0.808980535334574,0.2087131142616272,19.891000003553927
001017.npy,0.00097318523,30.11804486123279,0.8597257520016208,0.1383829265832901,19.901299994671717
001018.npy,0.0009755362,30.10756597757759,0.8240692192308977,0.2157149612903595,19.897700025467202
001019.npy,0.0009693011,30.135412906577386,0.8489288578488808,0.184096559882164,19.90699997986667
001020.npy,0.0030276184,25.1889886472905,0.7574631730995979,0.22924943268299103,19.925000000512227
001021.npy,0.0027466356,25.61198927257754,0.7006849588955468,0.2958539128303528,19.877600017935038
001022.npy,0.0024758717,26.062718645329362,0.712556113827914,0.2663062512874603,19.876600010320544
001023.npy,0.0019983486,26.993287418643863,0.7672066937537193,0.27740025520324707,19.876100006513298
001024.npy,0.0014706403,28.324935367573932,0.8838508363802731,0.15859058499336243,19.902000000001863
001025.npy,0.0017504718,27.56844858914222,0.4596054450780153,0.6949333548545837,20.071700011612847
001026.npy,0.0017560745,27.554570802643138,0.46517554392695426,0.7140929102897644,20.0089999998454
001027.npy,0.001793245,27.463603758091814,0.4729559413688928,0.6505716443061829,19.894099998055026
001028.npy,0.00134404,28.71587815109158,0.882033536253132,0.11683337390422821,19.91269999416545
001029.npy,0.0005368284,32.701644826784964,0.8574941885437966,0.2706875205039978,19.864800007781014
001030.npy,0.00065733254,31.82214836175224,0.8359766641995907,0.270818829536438,20.594599976902828
001031.npy,0.00052207446,32.82267550004885,0.8483074156336784,0.2973876893520355,20.780099992407486
001032.npy,0.0068279644,21.657087593131852,0.7456311177328685,0.3171069920063019,20.710600016172975
001033.npy,0.0041040927,23.867828343025632,0.7479041417927184,0.290294885635376,20.759100007126108
001034.npy,0.005600619,22.517639454202715,0.7467339608843103,0.2755526006221771,21.652700001141056
001035.npy,0.0038693713,24.123596116916875,0.754979951997593,0.30370381474494934,22.91889998014085
001036.npy,0.0008921176,30.49577883685275,0.8996304837728366,0.23212780058383942,22.862000012537464
001037.npy,0.0032431097,24.89038330101185,0.6441050453872053,0.37975022196769714,23.06549999048002
001038.npy,0.0030183573,25.202293802828805,0.6352827510231678,0.41010838747024536,23.138699994888157
001039.npy,0.003106359,25.077483709495635,0.6608701450785958,0.3994283676147461,21.53339999495074
001040.npy,0.002633851,25.794088300679164,0.7859071912120916,0.40313974022865295,21.574399987002835
001041.npy,0.006621538,21.79041106945465,0.8160779687108556,0.19313779473304749,21.57800001441501
001042.npy,0.006034646,22.193482012482853,0.8304768578634635,0.21516242623329163,21.534200001042336
001043.npy,0.006870342,21.630216432957052,0.8243022009344483,0.1813630610704422,21.424899983685464
001044.npy,0.0032335545,24.903198037160486,0.7720851870029238,0.25032898783683777,20.07149998098612
001045.npy,0.0007170551,31.444474537922137,0.8502867115316391,0.25131532549858093,20.153899997239932
001046.npy,0.00069993094,31.54944816812941,0.8461337620089054,0.26631999015808105,20.05960000678897
001047.npy,0.00069293875,31.593051364907655,0.8503771615922451,0.23786833882331848,19.89369999500923
001048.npy,0.0025136117,25.99701797801494,0.7943296618576757,0.1552538126707077,19.962599995778874
001049.npy,0.0009617387,30.16942902008668,0.7268110169293881,0.43723392486572266,19.907500012777746
001050.npy,0.00112313,29.49569947043799,0.7060730270025134,0.41767609119415283,19.896100013284013
001051.npy,0.0008076087,30.927989958370695,0.7624832072207928,0.42592155933380127,19.950899994000793
001052.npy,0.0013698929,28.63313396463375,0.8637588824618012,0.16454163193702698,19.906000001356006
001053.npy,0.00019021386,37.20757827145838,0.9606017687740326,0.10850099474191666,19.908999995095655
001054.npy,0.0004003429,33.97567872284916,0.932262471280098,0.21845096349716187,19.898700003977865
001055.npy,0.00015468965,38.105387407813474,0.9645997966918946,0.10652545094490051,19.98120002099313
001056.npy,0.00440308,23.562434143515745,0.6881101807265654,0.32235193252563477,19.89200001116842
001057.npy,0.006544072,21.841519322972836,0.6329889943887349,0.34922900795936584,20.019000017782673
001058.npy,0.005651695,22.478212717981858,0.6288511667573511,0.3877145051956177,19.91709999856539
001059.npy,0.005282661,22.771472775157974,0.6310894496418685,0.4284166097640991,20.155100006377324
001060.npy,0.000991453,30.037279039725583,0.8823438541775942,0.15622611343860626,19.92190000601113
001061.npy,0.0006186684,32.08542074579586,0.9097660948088169,0.09194619208574295,19.887100002961233
001062.npy,0.0006023174,32.20174618337205,0.9112813820515872,0.0984959602355957,19.910800008801743
001063.npy,0.00088608434,30.525249352529187,0.8800694356895238,0.11388720571994781,19.984899990959093
001064.npy,0.00035985615,34.43871072519566,0.9292780270543098,0.09643314778804779,19.907400012016296
001065.npy,0.00055911427,32.52499398569698,0.7420413827365506,0.4858682453632355,19.900600018445402
001066.npy,0.00051126326,32.91355384868545,0.7506287758097648,0.42280957102775574,20.06229999824427
001067.npy,0.00045142157,33.454176846478774,0.7672200642143487,0.41391298174858093,20.168699993519112
001068.npy,0.00066279084,31.78623481325349,0.8725466552512496,0.1910315901041031,20.126899995375425
001069.npy,0.0028711455,25.41944793277795,0.8190455617182701,0.2405983805656433,19.92140000220388
001070.npy,0.0036004232,24.436464402902622,0.8205277941430063,0.23131461441516876,19.84620001167059
001071.npy,0.0043062936,23.658963518159403,0.7983764994581826,0.2475043088197708,19.74980000522919
001072.npy,0.0027200407,25.654246095313447,0.8063694673469514,0.24719677865505219,19.81650001835078
001073.npy,0.004604369,23.368299145066075,0.7661334384708851,0.2596471607685089,19.89080000203103
001074.npy,0.0041915635,23.7762393699045,0.7869741325425134,0.2693210244178772,19.904299988411367
