filename,sigma,mse,mae,psnr_db,ssim,inference_ms
001200.npy,0.01,0.0026109586469829082,0.039453499019145966,25.832000256048783,0.805220225129351,21.823300000505697
002261.npy,0.01,0.001985246781259775,0.037777047604322433,27.021855091229696,0.8693914615323544,21.804299999530485
000322.npy,0.01,0.0017370117129758,0.02907247096300125,27.601972599610324,0.8367619300937652,21.550599999500264
001550.npy,0.01,0.0012559553142637014,0.025287169963121414,29.01025792329749,0.8757964399363398,21.540400000048976
000511.npy,0.01,0.0030554409604519606,0.03975733742117882,25.14926128328274,0.6794429510948062,21.53199999975186
002196.npy,0.01,0.003573416033759713,0.04302297905087471,24.469164310539092,0.8857483986259699,21.55670000047394
001881.npy,0.01,0.00285144429653883,0.04360055923461914,25.44935110052535,0.7978008934867382,21.366500000112865
002988.npy,0.01,0.0030410392209887505,0.0448007732629776,25.16977974007345,0.6038626098574604,21.404800000709656
000177.npy,0.01,0.0030935602262616158,0.044677671045064926,25.095414133523164,0.33899241887569426,21.33659999981319
001083.npy,0.01,0.0012709428556263447,0.030511511489748955,28.958739554214866,0.9330233516626358,21.249899999929767
002472.npy,0.01,0.004936222918331623,0.04542108252644539,23.066052164914904,0.8308228767213821,20.959200000106648
001408.npy,0.01,0.0005260180914774537,0.010280949994921684,32.789993021422326,0.9451103985049129,20.914100000481994
001470.npy,0.01,0.0031399617437273264,0.03341235965490341,25.0307562757027,0.8403732458564583,20.91980000022886
000396.npy,0.01,0.0029416114557534456,0.040152985602617264,25.314146641429225,0.7410151562314033,20.71159999923111
001556.npy,0.01,0.0034132758155465126,0.05266229435801506,24.668286058821867,0.8913899055240377,20.62819999991916
000379.npy,0.01,0.008134827017784119,0.07450556010007858,20.896516558435117,0.7420431975353956,20.59709999957704
000418.npy,0.01,0.0016519727651029825,0.03179876133799553,27.819971146233513,0.47531643156194686,20.59540000027482
001378.npy,0.01,0.0026745153591036797,0.041834890842437744,25.727548945026545,0.6572903270685673,20.646599999963655
003127.npy,0.01,0.0008541435236111283,0.02332632802426815,30.68469148359881,0.9204844115715027,21.030799999607552
000881.npy,0.01,0.0008769927080720663,0.023066338151693344,30.57004002245556,0.9026804835503102,20.45799999996234
000636.npy,0.01,0.0014230792876332998,0.023083359003067017,28.467708729671195,0.8137071179344654,20.49170000009326
001138.npy,0.01,0.0020593395456671715,0.036976851522922516,26.862720386800078,0.8481678557002544,20.311000000219792
001393.npy,0.01,0.002170584863051772,0.03766580671072006,26.634232425176336,0.7258995926184654,20.430900000064867
001731.npy,0.01,0.011425157077610493,0.08367884159088135,19.421378403478908,0.6093820238733292,20.36210000005667
002859.npy,0.01,0.0009183071088045835,0.02511592209339142,30.370120512869146,0.8999545872745514,20.51149999988411
000653.npy,0.01,0.0017759650945663452,0.026097547262907028,27.505655551888605,0.7900056130831241,19.988899999589194
003108.npy,0.01,0.0022512422874569893,0.03867723047733307,26.47577768578386,0.8299164614329934,19.97280000068713
000026.npy,0.01,0.004637840203940868,0.0447748601436615,23.33684259909843,0.7171216778967381,19.942900000387453
001139.npy,0.01,0.0020384863018989563,0.036730919033288956,26.90692196225831,0.8480245159230232,19.962800000030256
002413.npy,0.01,0.002169742714613676,0.042578939348459244,26.63591749654543,0.9573176220712661,19.711199999619566
001839.npy,0.01,0.0026744690258055925,0.0342952236533165,25.7276242702681,0.7998848484113701,19.896399999197456
000902.npy,0.01,0.0017073170747607946,0.025606058537960052,27.676858156323995,0.7548039103229046,19.86430000033579
001718.npy,0.01,0.0016769907670095563,0.034015052020549774,27.754693302169912,0.7475314975473881,19.876800000020012
002232.npy,0.01,0.00247269868850708,0.04459246248006821,26.068287844561766,0.8240375071858168,19.6695999993608
002872.npy,0.01,0.001069966470822692,0.02525707334280014,29.70629810009733,0.8446392124288082,19.802099999651546
002661.npy,0.01,0.000760015333071351,0.023287782445549965,31.191776535205005,0.9391522293167114,19.826300000204355
002932.npy,0.01,0.0014108848990872502,0.029081247746944427,28.505084010729455,0.8555367705782652,19.7360000001936
000814.npy,0.01,0.003998228348791599,0.04312075674533844,23.981324140450827,0.7064801181180477,19.616600000517792
002298.npy,0.01,0.0011617069831117988,0.024925492703914642,29.349033726789582,0.8235666432054043,19.612099999903876
000108.npy,0.01,0.011496352031826973,0.07546821236610413,19.39439906786554,0.6683238950694622,19.6194000000105
002465.npy,0.01,0.0021897603292018175,0.03572811931371689,26.59603380237649,0.7852647697119712,19.67979999972158
002069.npy,0.01,0.0002550128847360611,0.011657420545816422,35.93437914642838,0.9321424724903107,19.433899999967252
000952.npy,0.01,0.0037414352409541607,0.049521554261446,24.269617805499806,0.4594335321857929,19.31510000031267
000895.npy,0.01,0.0023757736198604107,0.04026465490460396,26.241949199246214,0.8214251314681917,19.47680000012042
000383.npy,0.01,0.003264692146331072,0.04415711760520935,24.861577677498726,0.4325812751559019,19.508899999891582
000122.npy,0.01,0.0008766595274209976,0.019772475585341454,30.571690519608502,0.9335044562211037,19.139500000164844
000130.npy,0.01,0.003646194003522396,0.04643455892801285,24.381602007130407,0.8169802698351145,19.120699999803037
001728.npy,0.01,0.0027594901621341705,0.02904209867119789,25.591711543544914,0.8679370983107425,19.172500000422588
002418.npy,0.01,0.0018391519552096725,0.032783932983875275,27.35382377141002,0.7911165761409998,19.203400000151305
000356.npy,0.01,0.0032206480391323566,0.04189953953027725,24.920567088720166,0.7318555758802937,18.970499999340973
002233.npy,0.01,0.0038319239392876625,0.0540967620909214,24.165830909270714,0.7910539413182736,19.155599999976403
003033.npy,0.01,0.004551100078970194,0.05460093915462494,23.41883612074338,0.552400529911995,18.994699999893783
002771.npy,0.01,0.003801540471613407,0.04832962155342102,24.200403865082993,0.393245065972507,19.035700000131328
000419.npy,0.01,0.0017258457373827696,0.032499171793460846,27.62998008380492,0.4730601832203865,18.86610000019573
003016.npy,0.01,0.005252119153738022,0.058430567383766174,22.796654256545565,0.7827394382560253,18.945800000437885
000571.npy,0.01,0.0030171284452080727,0.04062829911708832,25.204062084003915,0.7408733808112145,19.063000000642205
000914.npy,0.01,0.0038516686763614416,0.04580363631248474,24.143510795856077,0.7736761440371275,18.773699999655946
001003.npy,0.01,0.002866549650207162,0.04526006802916527,25.426405417810436,0.5454849621126652,18.809999999575666
001126.npy,0.01,0.0018058529822155833,0.03133310005068779,27.433176282007384,0.8534317746378779,19.112899999527144
003037.npy,0.01,0.0007753830868750811,0.017951617017388344,31.104836778738,0.9400759789319039,19.015800000488525
000102.npy,0.01,0.0013964588288217783,0.03086503967642784,28.54971826149026,0.8377161912374497,18.68079999985639
000456.npy,0.01,0.003989548422396183,0.04991467297077179,23.990762565639617,0.5725195545173287,18.622900000082154
002619.npy,0.01,0.0022469344548881054,0.028405502438545227,26.48409596706535,0.7842349179376363,18.5791000003519
